Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,Yes,Travel_Rarely,265,Sales,1,3,Technical Degree,1,388,1,Male,54,3,3,Sales Executive,1,Single,7613,20595,0,Y,No,16,3,2,80,3,0,5,1,0,0,0,0
45,No,Travel_Rarely,718,Human Resources,5,5,Marketing,1,389,4,Male,41,3,5,Manager,2,Single,12364,17010,1,Y,No,12,3,1,80,1,16,6,4,7,2,5,0
31,Yes,Travel_Rarely,1470,Research & Development,7,3,Medical,1,390,3,Female,55,3,2,Research Scientist,2,Divorced,4983,20277,0,Y,No,24,3,1,80,3,2,5,3,0,0,0,0
28,No,Travel_Rarely,267,Research & Development,1,4,Technical Degree,1,391,4,Male,66,3,2,Healthcare Representative,4,Divorced,5007,26792,2,Y,No,22,4,1,80,0,22,3,3,14,0,2,1
41,No,Travel_Rarely,1200,Sales,6,4,Marketing,1,392,3,Male,52,3,2,Sales Executive,3,Married,4679,2485,2,Y,No,12,3,3,80,0,14,3,4,13,1,1,3
24,Yes,Travel_Rarely,161,Research & Development,14,3,Life Sciences,1,393,1,Male,94,4,1,Healthcare Representative,2,Married,2731,5392,1,Y,No,11,3,3,80,1,13,2,3,6,0,2,2
53,No,Travel_Rarely,483,Sales,22,3,Marketing,1,394,3,Female,74,3,3,Sales Executive,3,Single,7684,15296,2,Y,No,23,3,4,80,1,11,4,3,6,6,0,0
47,Yes,Travel_Frequently,1198,Sales,2,2,Technical Degree,1,395,1,Male,64,3,2,Sales Executive,2,Married,5616,6647,1,Y,No,11,3,2,80,0,5,2,4,0,0,0,0
32,Yes,Travel_Rarely,891,Research & Development,2,3,Medical,1,396,2,Female,77,2,4,Manager,1,Married,10502,16612,3,Y,No,23,4,2,80,1,31,3,4,25,6,1,7
21,No,Travel_Rarely,762,Sales,2,2,Marketing,1,397,2,Male,57,1,2,Sales Executive,4,Married,4725,17680,0,Y,No,15,3,4,80,3,16,0,4,12,3,0,5
49,Yes,Non-Travel,1248,Sales,1,3,Life Sciences,1,398,4,Female,30,4,3,Sales Executive,4,Married,7828,14326,2,Y,Yes,15,4,1,80,0,16,3,4,13,1,3,1
35,No,Travel_Rarely,568,Sales,4,4,Life Sciences,1,399,4,Female,70,4,2,Sales Representative,1,Married,4619,5237,1,Y,No,17,3,4,80,1,11,4,3,6,2,0,6
48,Yes,Travel_Frequently,1414,Sales,12,4,Marketing,1,400,1,Female,52,2,3,Sales Executive,4,Single,7778,21037,0,Y,No,11,3,3,80,1,9,2,4,2,2,1,2
22,No,Travel_Rarely,617,Sales,9,3,Marketing,1,401,3,Female,61,3,3,Sales Executive,3,Single,7293,17461,1,Y,No,15,3,3,80,0,16,4,3,13,6,4,0
31,Yes,Travel_Rarely,582,Research & Development,18,4,Other,1,402,2,Male,36,2,3,Research Scientist,2,Single,7090,8166,3,Y,Yes,12,4,1,80,1,6,3,3,2,0,1,0
36,Yes,Travel_Rarely,338,Research & Development,3,4,Medical,1,403,2,Female,84,4,1,Laboratory Technician,3,Single,2612,19573,4,Y,No,20,3,1,80,1,10,3,3,4,1,1,0
37,Yes,Travel_Rarely,821,Research & Development,6,3,Other,1,404,1,Male,72,3,4,Research Director,2,Single,8930,7988,3,Y,No,11,3,4,80,0,5,6,4,0,0,0,0
32,Yes,Travel_Rarely,273,Research & Development,11,3,Technical Degree,1,405,4,Male,43,3,5,Manufacturing Director,1,Single,11799,22619,4,Y,No,17,3,3,80,0,18,3,4,15,0,4,0
42,Yes,Travel_Rarely,308,Sales,18,1,Marketing,1,406,4,Male,43,2,3,Sales Executive,2,Single,7429,6782,1,Y,Yes,13,3,4,80,2,3,2,3,0,0,0,0
27,Yes,Travel_Rarely,1275,Human Resources,16,3,Life Sciences,1,407,2,Female,70,3,2,Human Resources,1,Single,5032,11058,4,Y,No,21,4,3,80,0,10,6,1,1,1,1,0
35,Yes,Travel_Rarely,672,Research & Development,5,3,Life Sciences,1,408,2,Male,43,3,1,Healthcare Representative,1,Single,2352,6671,1,Y,No,19,3,4,80,1,7,3,3,4,1,4,4
37,No,Travel_Rarely,906,Sales,18,3,Medical,1,409,2,Male,57,3,2,Sales Executive,2,Single,4368,24006,3,Y,No,15,3,4,80,1,8,4,4,8,4,0,1
41,No,Travel_Rarely,1276,Research & Development,4,4,Medical,1,410,4,Female,59,3,2,Research Scientist,3,Married,4672,19676,1,Y,No,15,3,2,80,0,9,4,2,5,2,0,5
43,Yes,Travel_Rarely,214,Sales,18,2,Medical,1,411,1,Male,83,3,1,Sales Representative,4,Married,2656,23228,5,Y,No,15,3,4,80,3,8,3,3,1,1,0,1
26,Yes,Travel_Rarely,1357,Research & Development,12,4,Marketing,1,412,3,Male,88,2,1,Healthcare Representative,2,Divorced,2732,26349,3,Y,No,19,3,1,80,0,6,3,4,0,0,0,0
22,No,Travel_Rarely,589,Research & Development,2,4,Technical Degree,1,413,4,Female,41,3,2,Laboratory Technician,1,Divorced,4993,7884,2,Y,No,23,3,3,80,0,12,2,4,8,3,2,1
48,Yes,Travel_Frequently,484,Research & Development,21,4,Life Sciences,1,414,1,Female,68,4,4,Manufacturing Director,2,Married,10462,12570,4,Y,No,20,3,4,80,1,27,3,4,25,5,2,0
39,No,Travel_Rarely,1059,Research & Development,2,3,Life Sciences,1,415,3,Male,99,4,3,Research Scientist,4,Married,7658,21516,5,Y,No,23,3,3,80,0,9,3,4,9,3,6,7
30,Yes,Travel_Rarely,799,Research & Development,19,2,Medical,1,416,1,Female,96,4,1,Laboratory Technician,2,Single,2201,25308,5,Y,No,11,3,1,80,1,9,3,4,3,0,2,2
51,No,Travel_Rarely,1372,Human Resources,7,4,Human Resources,1,417,4,Male,44,3,1,Human Resources,4,Divorced,2387,11449,2,Y,No,15,3,3,80,3,16,4,4,14,0,0,0
37,Yes,Travel_Rarely,1265,Sales,8,3,Other,1,418,2,Male,33,4,2,Sales Executive,3,Married,4438,26733,0,Y,Yes,20,3,4,80,0,6,3,3,3,0,0,0
47,No,Non-Travel,725,Sales,1,4,Life Sciences,1,419,4,Female,73,3,2,Sales Executive,4,Divorced,4956,18527,2,Y,No,16,4,4,80,1,8,4,3,4,2,4,1
37,Yes,Non-Travel,808,Research & Development,1,5,Medical,1,420,4,Female,68,2,4,Manufacturing Director,3,Single,10444,14596,1,Y,No,19,3,4,80,0,10,1,4,3,3,0,3
55,No,Travel_Rarely,226,Research & Development,27,2,Life Sciences,1,421,4,Female,99,3,3,Research Scientist,1,Married,7774,16042,1,Y,No,13,3,2,80,2,9,1,3,3,0,0,3
52,Yes,Travel_Rarely,457,Research & Development,3,3,Medical,1,422,3,Female,66,2,3,Research Scientist,3,Single,8060,8273,7,Y,No,11,3,4,80,0,16,2,4,8,5,4,6
34,Yes,Travel_Rarely,340,Human Resources,14,2,Human Resources,1,423,4,Female,87,2,1,Human Resources,3,Divorced,2378,20152,3,Y,No,22,3,4,80,0,6,6,3,4,2,1,1
45,Yes,Travel_Frequently,1107,Research & Development,9,4,Technical Degree,1,424,1,Male,61,1,4,Manufacturing Director,3,Single,10538,3685,4,Y,No,21,4,2,80,1,11,4,3,2,2,0,0
42,No,Travel_Rarely,614,Research & Development,7,1,Medical,1,425,2,Male,57,3,3,Research Scientist,3,Married,7422,6438,3,Y,No,21,3,1,80,1,1,5,3,1,1,1,1
49,Yes,Travel_Rarely,734,Research & Development,9,2,Life Sciences,1,426,1,Female,33,3,1,Healthcare Representative,1,Single,3088,19211,4,Y,Yes,18,3,4,80,0,0,2,3,0,0,0,0
28,No,Travel_Rarely,702,Research & Development,1,2,Medical,1,427,3,Female,39,3,1,Laboratory Technician,3,Divorced,2491,8050,7,Y,No,19,3,4,80,3,14,3,2,5,5,0,5
43,Yes,Travel_Rarely,1125,Human Resources,4,4,Technical Degree,1,428,4,Male,56,3,5,Manager,4,Single,12782,21330,2,Y,No,22,3,1,80,0,1,3,1,1,0,1,1
46,No,Travel_Rarely,1398,Research & Development,7,3,Technical Degree,1,429,4,Male,65,4,5,Manufacturing Director,4,Divorced,13090,18945,2,Y,No,21,3,4,80,1,1,3,4,0,0,0,0
20,Yes,Travel_Rarely,1302,Sales,16,3,Medical,1,430,3,Female,34,2,2,Sales Executive,3,Married,4922,21286,5,Y,No,16,3,3,80,0,7,4,4,6,5,1,3
26,Yes,Non-Travel,215,Research & Development,10,2,Life Sciences,1,431,4,Female,79,3,1,Laboratory Technician,1,Married,2587,26039,0,Y,No,15,3,4,80,2,12,3,2,6,6,4,6
18,Yes,Travel_Rarely,1030,Sales,2,3,Life Sciences,1,432,4,Female,61,4,2,Sales Representative,1,Single,5515,7653,4,Y,No,22,4,3,80,0,16,4,3,8,2,7,8
34,No,Travel_Rarely,128,Sales,29,4,Other,1,433,4,Male,52,3,2,Sales Executive,4,Divorced,4946,4867,4,Y,No,18,3,3,80,0,11,4,3,4,2,0,0
43,Yes,Travel_Frequently,700,Sales,8,3,Marketing,1,434,3,Male,90,4,2,Sales Executive,4,Married,4471,4951,2,Y,Yes,22,3,2,80,0,16,2,3,13,3,0,0
50,No,Travel_Rarely,693,Research & Development,5,3,Technical Degree,1,435,1,Female,30,3,3,Research Scientist,4,Married,8357,21707,3,Y,No,16,3,4,80,3,17,6,3,16,5,0,2
37,No,Travel_Rarely,281,Research & Development,12,3,Life Sciences,1,436,3,Male,60,3,2,Healthcare Representative,3,Married,4812,5259,5,Y,No,16,3,3,80,0,11,3,3,9,0,1,3
51,Yes,Travel_Rarely,668,Sales,7,4,Life Sciences,1,437,3,Female,48,2,1,Sales Representative,4,Single,2563,24387,1,Y,Yes,19,3,4,80,0,15,4,3,6,4,0,4
24,No,Travel_Rarely,348,Research & Development,9,2,Medical,1,438,3,Male,83,4,2,Healthcare Representative,4,Single,5462,3603,0,Y,No,19,4,1,80,1,6,4,4,2,1,1,0
21,No,Travel_Rarely,418,Research & Development,7,3,Marketing,1,439,4,Female,63,2,2,Laboratory Technician,3,Married,4756,14355,0,Y,No,11,3,4,80,1,32,3,3,24,1,0,9
36,Yes,Travel_Frequently,1358,Research & Development,1,3,Life Sciences,1,440,4,Female,33,3,1,Laboratory Technician,4,Married,2096,21988,3,Y,No,22,3,3,80,2,8,3,3,1,1,1,1
40,Yes,Travel_Rarely,1060,Sales,6,3,Other,1,441,2,Female,77,3,2,Sales Representative,1,Married,5101,18643,2,Y,No,12,3,1,80,1,3,4,3,1,1,0,1
36,Yes,Non-Travel,883,Research & Development,2,4,Life Sciences,1,442,1,Female,77,3,1,Laboratory Technician,3,Married,1782,15461,3,Y,No,11,3,2,80,0,11,1,4,3,3,3,2
18,Yes,Travel_Rarely,1087,Research & Development,6,3,Medical,1,443,2,Female,78,4,1,Laboratory Technician,4,Married,2384,5620,1,Y,No,12,4,1,80,1,9,6,4,0,0,0,0
36,Yes,Non-Travel,991,Sales,1,4,Medical,1,444,1,Female,89,1,3,Sales Executive,1,Divorced,7598,13727,3,Y,Yes,13,3,4,80,0,25,2,4,23,9,0,11
25,No,Travel_Rarely,1494,Sales,2,3,Life Sciences,1,445,2,Female,73,3,4,Manager,4,Married,9892,6097,2,Y,No,23,3,3,80,1,14,2,4,5,0,4,2
42,Yes,Travel_Rarely,1293,Research & Development,13,3,Medical,1,446,4,Female,63,3,1,Laboratory Technician,2,Married,1882,23992,5,Y,Yes,24,3,1,80,1,11,6,3,4,3,2,4
40,Yes,Travel_Rarely,1193,Human Resources,4,4,Technical Degree,1,447,3,Female,85,2,1,Human Resources,4,Divorced,3137,3508,6,Y,Yes,23,3,2,80,1,6,2,3,6,5,0,6
28,No,Travel_Rarely,878,Research & Development,8,3,Life Sciences,1,448,3,Female,35,4,1,Laboratory Technician,3,Married,2541,11661,0,Y,No,12,3,3,80,0,7,2,4,4,3,0,3
32,Yes,Travel_Rarely,848,Research & Development,5,3,Medical,1,449,1,Male,65,3,2,Healthcare Representative,4,Married,5572,21631,3,Y,Yes,16,3,1,80,0,3,4,4,0,0,0,0
27,No,Travel_Rarely,446,Research & Development,3,5,Life Sciences,1,450,3,Female,64,3,5,Manufacturing Director,4,Married,12395,13345,3,Y,No,14,3,3,80,2,10,2,3,5,2,0,0
36,No,Travel_Rarely,153,Research & Development,5,4,Marketing,1,451,4,Female,54,4,5,Research Director,3,Divorced,12147,8783,2,Y,Yes,15,3,3,80,2,8,2,3,7,5,2,0
45,Yes,Travel_Rarely,906,Sales,13,4,Other,1,452,4,Female,78,3,1,Sales Representative,1,Married,2607,10348,4,Y,No,20,3,3,80,0,9,2,4,3,3,1,0
27,Yes,Travel_Rarely,693,Research & Development,2,3,Medical,1,453,1,Male,84,4,2,Research Scientist,4,Single,4913,4843,2,Y,Yes,19,3,3,80,0,12,5,3,8,0,0,0
41,Yes,Travel_Rarely,794,Human Resources,4,3,Marketing,1,454,4,Male,70,4,1,Human Resources,3,Married,2028,22452,1,Y,No,12,3,2,80,3,10,2,1,1,1,1,0
32,Yes,Travel_Frequently,1265,Research & Development,1,5,Life Sciences,1,455,2,Male,86,3,1,Laboratory Technician,3,Single,3087,14936,5,Y,Yes,13,3,1,80,1,6,4,3,1,1,1,1
29,Yes,Travel_Frequently,510,Research & Development,3,2,Life Sciences,1,456,3,Male,51,4,2,Research Scientist,1,Single,4751,5951,2,Y,No,24,3,4,80,1,6,3,2,1,0,1,1
35,No,Travel_Rarely,436,Research & Development,17,4,Technical Degree,1,457,1,Male,73,3,3,Research Scientist,4,Married,6763,12481,3,Y,No,20,3,4,80,1,7,2,3,2,2,0,1
27,No,Travel_Rarely,1406,Sales,12,4,Marketing,1,458,3,Female,58,4,3,Sales Executive,3,Single,8031,11828,2,Y,No,11,3,3,80,0,20,2,3,11,1,1,0
31,No,Travel_Rarely,506,Human Resources,3,4,Marketing,1,459,1,Female,77,3,2,Human Resources,4,Married,4798,6497,1,Y,No,12,3,2,80,1,17,6,4,10,4,0,0
25,No,Travel_Rarely,223,Sales,1,1,Life Sciences,1,460,3,Male,32,4,1,Sales Representative,4,Married,2256,9766,3,Y,No,11,3,3,80,2,11,3,3,2,0,1,2
54,Yes,Travel_Rarely,748,Research & Development,4,4,Technical Degree,1,461,3,Female,74,3,2,Laboratory Technician,1,Divorced,4293,20306,1,Y,No,24,3,4,80,0,8,2,4,5,0,4,2
37,No,Travel_Rarely,790,Sales,11,4,Marketing,1,462,2,Female,49,4,2,Sales Executive,3,Single,5696,26767,1,Y,No,19,3,3,80,1,16,2,4,7,2,0,1
30,Yes,Travel_Frequently,1164,Sales,1,4,Other,1,463,4,Male,65,4,1,Sales Representative,4,Single,1984,11611,1,Y,No,13,3,4,80,1,8,3,3,1,0,1,1
38,Yes,Travel_Rarely,176,Research & Development,10,4,Life Sciences,1,464,1,Female,89,3,2,Laboratory Technician,4,Married,5023,10132,2,Y,No,13,3,2,80,3,9,3,2,1,1,1,1
35,No,Travel_Rarely,966,Sales,9,3,Marketing,1,465,4,Male,47,3,3,Sales Executive,3,Single,7865,5549,2,Y,No,23,3,4,80,0,24,2,4,21,0,5,1
34,Yes,Travel_Frequently,318,Research & Development,1,2,Medical,1,466,2,Female,95,4,1,Laboratory Technician,4,Married,2668,13461,1,Y,Yes,17,3,3,80,2,5,2,2,5,1,2,3
42,Yes,Travel_Rarely,1371,Research & Development,8,3,Marketing,1,467,4,Female,60,3,2,Research Scientist,2,Divorced,4976,16164,1,Y,No,11,3,3,80,0,25,4,2,23,0,0,9
43,Yes,Travel_Rarely,844,Sales,2,1,Life Sciences,1,468,3,Female,38,1,1,Sales Representative,2,Single,1819,25981,2,Y,No,19,4,3,80,1,2,3,2,2,1,0,2
32,Yes,Travel_Frequently,519,Sales,1,4,Marketing,1,469,1,Female,49,3,2,Sales Representative,4,Married,4676,21115,2,Y,No,17,3,3,80,0,13,0,3,7,4,1,1
31,Yes,Travel_Rarely,1328,Research & Development,3,3,Medical,1,470,2,Male,49,3,1,Laboratory Technician,2,Single,2575,4118,0,Y,Yes,19,3,4,80,2,1,1,4,1,0,0,1
34,Yes,Travel_Rarely,757,Research & Development,1,3,Technical Degree,1,471,3,Female,76,3,5,Research Director,3,Single,12185,23629,4,Y,No,18,3,4,80,0,4,3,4,1,1,1,0
18,Yes,Travel_Rarely,965,Research & Development,13,2,Marketing,1,472,4,Male,30,3,1,Laboratory Technician,4,Single,2581,5075,5,Y,No,15,3,1,80,2,4,1,3,4,4,1,2
23,No,Travel_Rarely,909,Research & Development,10,1,Marketing,1,473,4,Female,43,2,2,Research Scientist,3,Divorced,5272,3399,3,Y,No,22,3,3,80,1,3,2,4,2,2,2,2
49,Yes,Non-Travel,397,Research & Development,29,3,Life Sciences,1,474,1,Female,30,3,4,Manager,1,Divorced,10385,5195,4,Y,Yes,13,3,4,80,2,1,4,3,1,1,1,1
51,Yes,Travel_Rarely,551,Research & Development,6,3,Life Sciences,1,475,2,Male,98,3,1,Healthcare Representative,3,Married,2009,9108,4,Y,No,21,3,1,80,0,5,3,4,1,0,1,1
34,Yes,Travel_Rarely,1353,Research & Development,1,3,Medical,1,476,3,Female,39,3,1,Laboratory Technician,3,Married,3378,17485,2,Y,Yes,19,3,3,80,0,6,3,4,0,0,0,0
42,No,Travel_Rarely,204,Research & Development,3,4,Marketing,1,477,3,Male,78,3,5,Manufacturing Director,3,Married,12806,25317,1,Y,No,15,3,1,80,1,9,3,4,7,6,4,7
39,Yes,Travel_Frequently,1217,Sales,14,3,Life Sciences,1,478,4,Female,43,3,2,Sales Representative,4,Single,4999,7778,3,Y,Yes,19,3,1,80,1,11,4,2,4,3,0,2
60,Yes,Travel_Rarely,891,Research & Development,4,4,Other,1,479,1,Female,89,3,5,Research Director,1,Divorced,12935,6068,3,Y,No,13,3,4,80,1,4,2,4,0,0,0,0
47,No,Travel_Rarely,1482,Research & Development,4,2,Other,1,480,3,Female,71,4,3,Research Scientist,4,Married,8446,9209,3,Y,No,16,3,3,80,1,5,2,3,1,1,0,1
35,No,Travel_Rarely,1002,Research & Development,4,2,Technical Degree,1,481,3,Female,88,3,3,Research Scientist,4,Married,6924,5060,2,Y,No,23,3,3,80,0,4,2,3,0,0,0,0
28,Yes,Travel_Frequently,247,Research & Development,2,2,Life Sciences,1,482,2,Male,54,2,1,Laboratory Technician,4,Single,2409,13182,0,Y,Yes,12,3,1,80,1,12,5,3,5,0,0,0
22,Yes,Travel_Rarely,1392,Research & Development,1,1,Medical,1,483,4,Male,65,3,2,Laboratory Technician,3,Divorced,4048,23521,1,Y,No,13,3,1,80,0,1,3,4,0,0,0,0
38,Yes,Travel_Rarely,220,Research & Development,1,4,Life Sciences,1,484,1,Female,64,4,1,Laboratory Technician,2,Married,2577,5314,3,Y,No,12,3,4,80,0,9,2,2,8,3,1,0
30,Yes,Travel_Rarely,365,Human Resources,3,5,Other,1,485,3,Female,40,1,1,Human Resources,2,Single,2646,19577,0,Y,No,22,3,3,80,3,7,2,2,0,0,0,0
23,Yes,Travel_Frequently,1401,Research & Development,2,4,Life Sciences,1,486,3,Male,39,4,1,Laboratory Technician,4,Married,2484,7171,1,Y,No,12,3,1,80,1,9,4,2,1,1,1,1
31,Yes,Travel_Frequently,1184,Research & Development,6,3,Life Sciences,1,487,2,Female,37,3,1,Laboratory Technician,3,Single,2238,22130,3,Y,No,15,3,4,80,2,22,1,3,13,1,0,0
27,Yes,Travel_Rarely,1472,Research & Development,7,3,Technical Degree,1,488,1,Female,52,3,4,Research Director,2,Single,9180,17170,1,Y,No,20,4,3,80,0,16,4,2,7,1,1,7
52,Yes,Travel_Rarely,1090,Research & Development,6,4,Life Sciences,1,489,4,Male,35,4,5,Manufacturing Director,3,Married,12649,6738,4,Y,No,14,3,3,80,0,1,5,4,0,0,0,0
44,No,Travel_Rarely,766,Research & Development,1,3,Medical,1,490,4,Male,93,3,1,Healthcare Representative,4,Single,3082,11956,1,Y,No,21,4,3,80,1,13,1,3,10,4,0,2
36,Yes,Travel_Rarely,287,Research & Development,8,5,Medical,1,491,4,Male,75,4,4,Research Director,1,Single,9763,8298,4,Y,Yes,14,4,1,80,0,11,2,2,4,2,1,2
50,No,Travel_Rarely,1240,Research & Development,3,2,Medical,1,492,4,Male,67,4,1,Healthcare Representative,4,Married,2676,5296,2,Y,No,23,3,3,80,0,12,0,4,11,0,0,2
37,Yes,Travel_Rarely,888,Research & Development,16,3,Other,1,493,1,Female,54,4,1,Laboratory Technician,1,Single,1872,10798,3,Y,Yes,18,3,3,80,0,8,2,4,5,0,4,5
29,Yes,Travel_Frequently,994,Sales,5,5,Medical,1,494,1,Male,31,4,2,Sales Executive,3,Single,5182,23475,3,Y,No,24,3,2,80,0,15,3,4,6,3,0,3
50,Yes,Travel_Frequently,463,Research & Development,1,5,Medical,1,495,1,Male,53,3,2,Research Scientist,3,Single,4842,25001,1,Y,No,16,3,4,80,0,30,1,4,30,1,0,1
41,Yes,Travel_Rarely,1100,Sales,1,4,Marketing,1,496,4,Female,96,3,1,Sales Representative,1,Single,2195,3956,3,Y,No,20,3,2,80,2,2,3,2,1,1,1,1
27,No,Travel_Rarely,337,Research & Development,9,3,Medical,1,497,4,Female,90,3,2,Research Scientist,4,Divorced,4695,24968,1,Y,No,12,3,4,80,1,11,3,4,5,5,0,0
35,No,Travel_Rarely,1388,Research & Development,4,4,Medical,1,498,3,Female,38,4,2,Healthcare Representative,3,Divorced,4842,26087,4,Y,No,23,3,1,80,1,3,5,3,3,3,0,2
28,Yes,Non-Travel,1176,Sales,2,2,Medical,1,499,4,Male,74,3,3,Sales Executive,1,Divorced,7652,22436,3,Y,No,11,3,4,80,0,0,3,4,0,0,0,0
24,Yes,Travel_Rarely,452,Sales,4,2,Life Sciences,1,500,3,Female,45,2,2,Sales Executive,4,Single,4475,16828,2,Y,Yes,15,3,4,80,2,1,2,4,0,0,0,0
45,Yes,Travel_Rarely,518,Research & Development,1,3,Life Sciences,1,501,1,Male,43,4,2,Research Scientist,3,Married,4841,14388,3,Y,No,17,3,1,80,0,3,2,4,0,0,0,0
54,Yes,Travel_Rarely,944,Research & Development,3,4,Life Sciences,1,502,1,Male,55,3,2,Research Scientist,4,Married,4983,15310,0,Y,No,15,4,4,80,0,12,4,4,6,0,1,3
24,Yes,Travel_Frequently,845,Research & Development,3,1,Life Sciences,1,503,1,Male,75,3,3,Research Scientist,3,Single,7060,22486,3,Y,No,22,3,3,80,0,8,2,2,5,0,1,5
42,Yes,Travel_Frequently,1107,Sales,12,3,Life Sciences,1,504,2,Female,87,4,2,Sales Executive,2,Divorced,5718,4070,1,Y,Yes,14,3,4,80,1,8,2,3,4,1,2,4
30,Yes,Travel_Frequently,114,Research & Development,1,3,Technical Degree,1,505,2,Male,59,3,1,Laboratory Technician,1,Divorced,2158,17384,3,Y,No,15,3,4,80,2,3,6,4,0,0,0,0
32,Yes,Travel_Rarely,982,Research & Development,11,3,Medical,1,506,4,Female,85,3,3,Research Scientist,4,Married,7232,15425,2,Y,Yes,21,3,1,80,1,6,0,3,3,0,0,0
31,Yes,Travel_Rarely,907,Research & Development,5,2,Life Sciences,1,507,1,Male,61,3,2,Research Scientist,3,Single,4608,24948,5,Y,No,20,3,1,80,3,23,2,2,15,0,2,1
29,Yes,Travel_Frequently,314,Research & Development,1,1,Medical,1,508,4,Male,52,3,4,Manufacturing Director,4,Married,10719,19131,2,Y,Yes,18,3,2,80,2,8,5,4,3,3,3,3
37,Yes,Travel_Rarely,371,Research & Development,27,4,Medical,1,509,3,Male,46,2,4,Research Director,4,Single,10221,23971,1,Y,No,15,3,3,80,0,7,2,1,5,0,0,0
29,No,Travel_Rarely,1085,Sales,10,3,Marketing,1,510,4,Male,53,3,5,Manager,4,Single,12125,8380,2,Y,No,19,3,2,80,0,14,1,4,9,4,1,0
39,Yes,Travel_Frequently,1165,Human Resources,2,4,Human Resources,1,511,4,Female,76,1,2,Human Resources,4,Married,5442,5887,3,Y,Yes,20,3,3,80,3,15,2,4,9,1,1,1
36,Yes,Travel_Rarely,875,Research & Development,6,3,Medical,1,512,4,Male,40,3,3,Research Scientist,3,Single,7580,25015,2,Y,No,17,3,1,80,0,10,4,3,4,0,1,4
34,Yes,Travel_Frequently,282,Research & Development,18,1,Life Sciences,1,513,2,Male,70,3,4,Manufacturing Director,1,Single,10102,10768,1,Y,No,21,3,3,80,2,18,6,3,11,7,2,3
28,Yes,Travel_Rarely,1390,Sales,21,2,Technical Degree,1,514,1,Female,44,3,5,Manager,1,Single,12362,25608,2,Y,No,23,3,1,80,3,5,3,3,2,0,0,1
31,No,Travel_Rarely,1118,Research & Development,10,1,Life Sciences,1,515,3,Male,81,3,2,Laboratory Technician,2,Married,4700,20138,2,Y,No,24,3,2,80,2,13,2,4,13,2,2,0
43,Yes,Travel_Rarely,207,Sales,10,1,Marketing,1,516,1,Male,63,3,3,Sales Executive,3,Divorced,7635,12824,3,Y,No,21,3,1,80,1,6,2,3,1,0,0,1
41,Yes,Travel_Rarely,934,Research & Development,2,2,Medical,1,517,3,Male,89,3,2,Research Scientist,1,Married,4781,13678,1,Y,No,24,3,4,80,2,8,3,3,1,0,1,0
28,Yes,Non-Travel,588,Human Resources,29,3,Human Resources,1,518,2,Female,86,3,2,Human Resources,2,Single,5726,19428,0,Y,No,12,3,4,80,1,4,4,4,0,0,0,0
37,Yes,Travel_Rarely,505,Research & Development,2,4,Medical,1,519,3,Male,62,4,4,Manager,2,Married,9492,10697,1,Y,Yes,19,3,1,80,1,11,4,3,9,0,1,7
43,Yes,Travel_Rarely,491,Sales,1,4,Marketing,1,520,4,Female,50,4,4,Manager,1,Married,10614,18831,4,Y,No,12,3,4,80,0,6,3,3,3,0,0,3
21,Yes,Travel_Frequently,709,Sales,29,5,Life Sciences,1,521,2,Female,53,3,3,Sales Executive,2,Divorced,7455,4573,0,Y,No,16,3,4,80,2,8,6,4,1,1,1,0
41,Yes,Travel_Rarely,1101,Research & Development,1,3,Life Sciences,1,522,4,Male,49,4,2,Research Scientist,1,Married,5119,6192,4,Y,No,24,3,4,80,3,6,2,4,1,1,1,0
30,Yes,Travel_Rarely,224,Sales,5,1,Medical,1,523,2,Male,97,3,2,Sales Representative,3,Single,5333,25577,1,Y,No,18,3,3,80,1,17,2,1,13,1,2,1
42,Yes,Travel_Rarely,890,Sales,5,3,Life Sciences,1,524,2,Female,89,4,2,Sales Executive,1,Single,4747,6174,1,Y,No,12,3,2,80,1,18,5,1,10,1,1,1
29,No,Travel_Frequently,138,Research & Development,15,1,Life Sciences,1,525,3,Male,75,3,1,Laboratory Technician,4,Divorced,2845,22704,3,Y,No,16,3,2,80,1,13,3,3,4,4,0,0
20,Yes,Travel_Rarely,811,Research & Development,4,4,Life Sciences,1,526,4,Male,62,4,2,Laboratory Technician,1,Single,3916,19576,0,Y,No,15,3,2,80,2,7,3,4,5,5,5,1
22,Yes,Travel_Frequently,868,Sales,5,1,Other,1,527,4,Male,60,3,3,Sales Executive,4,Married,7212,19825,1,Y,Yes,17,3,3,80,0,9,3,3,3,3,1,0
37,Yes,Travel_Rarely,604,Human Resources,1,1,Life Sciences,1,528,4,Male,63,3,1,Human Resources,3,Single,2130,4067,4,Y,Yes,20,3,3,80,1,10,3,4,2,2,2,2
39,No,Travel_Rarely,1018,Sales,1,1,Life Sciences,1,529,2,Male,51,3,2,Sales Executive,3,Married,4498,19501,3,Y,No,23,3,3,80,3,17,2,2,14,1,0,3
